i,archivo,busqueda,categoria_web,ciudad,clase,cp,direccion,latitud,longitud,nombre,subclase
11634,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45211_grandesalmacenes.csv,SALAMANCA,grandes almacenes,salamanca,45211,37007,"ctra. vitigudino, km 7,0",0,0,union detallistas espanoles sociedad cooperativa,grandesalmacenes
11662,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44211.csv,SALAMANCA,muebles de diseno: establecimientos,salamanca,44211,37008,"honfria (pol. ind. montalvo ii), 18",0,0,factory2010 s.l.,
11672,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44211.csv,SALAMANCA,ebanisterias, ,44211,,,0,0,maivan ebanistas s.l.,
11673,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44211.csv,SALAMANCA,muebles: establecimientos,salamanca,44211,37008,"serna, s",0,0,megamueble,
11676,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44211.csv,SALAMANCA,muebles: establecimientos, ,44211,,,0,0,muebles caneiro,
11687,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44211.csv,SALAMANCA,muebles: establecimientos, ,44211,,,0,0,polque,
11742,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44814.csv,SALAMANCA,centros comerciales y grandes almacenes, ,44814,,,0,0,el corte ingles,
11744,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_7222.csv,SALAMANCA,comidas preparadas y por encargo, ,7222,,,0,0,alcesa,
11755,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_7222.csv,SALAMANCA,catering, ,7222,,,0,0,horus chic,
11776,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45299_imprentas.csv,SALAMANCA,etiquetas: fabricantes y mayoristas, ,45299,,,0,0,etiquetas rapidas s.l.,imprentas
11784,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45299_imprentas.csv,SALAMANCA,etiquetas: fabricantes y mayoristas,salamanca,45299,,,0,0,graficas varias s.a.,imprentas
11861,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_7224.csv,SALAMANCA,bares,salamanca,7224,37008,"mtro. tarrega, 5",0,0,cafe bar esperanza,
11990,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_7224.csv,SALAMANCA,bares,salamanca,7224,37007,"quinta villamayor, 47",0,0,mayo del 60 s.l.l.,
12013,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_7224.csv,SALAMANCA,bares,salamanca,7224,37008,"pl. mtro. tomas luis victoria, 3",0,0,placentino,
12031,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_7224.csv,SALAMANCA,balnearios, ,7224,,,0,0,spa mare nostrum,
12054,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45299_repuestosdecasa.csv,SALAMANCA,calefaccion: materiales, ,45299,,,0,0,alcasa castilla,repuestosdecasa
12059,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45299_repuestosdecasa.csv,SALAMANCA,"persianas: fabricacion, instalacion y reparacion", ,45299,,,0,0,persianas charras,repuestosdecasa
12060,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45299_repuestosdecasa.csv,SALAMANCA,instrumentos musicales: venta y alquiler, ,45299,,,0,0,pianisimo,repuestosdecasa
12062,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45299_repuestosdecasa.csv,SALAMANCA,carpinteria de aluminio, ,45299,,,0,0,talleres san bernabe,repuestosdecasa
12074,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_7223.csv,SALAMANCA,comidas preparadas y por encargo, ,7223,,,0,0,alcesa,
12076,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_7223.csv,SALAMANCA,catering,salamanca,7223,37006,manuel alvarez el griego 13 - 1ºb,0,0,aramark servicios de catering s.l.,
12079,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_7223.csv,SALAMANCA,catering, ,7223,,,0,0,horus chic,
12093,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_puertasdegaraje.csv,SALAMANCA,puertas automaticas, ,44419,,,0,0,hnos. gomez - hermanos gomez puertas y talleres,puertasdegaraje
12094,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_puertasdegaraje.csv,SALAMANCA,puertas automaticas,salamanca,44419,,,0,0,hormann espana,puertasdegaraje
12097,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_puertasdegaraje.csv,SALAMANCA,puertas: fabricantes y mayoristas, ,44419,,,0,0,manusa,puertasdegaraje
12100,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_puertasdegaraje.csv,SALAMANCA,"cerrajeros, cerrajerias y cerraduras", ,44419,,,0,0,reparalia,puertasdegaraje
12105,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44112.csv,SALAMANCA,desguaces de vehiculos y maquinaria, ,44112,,,0,0,desguace don ocasion,
12113,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45322_tiendasderecuerdos.csv,SALAMANCA,recuerdos tipicos: establecimientos,ingenio (gran canaria),45322,35250,"dr. jimenez diaz, 38",0,0,ceferino sanchez hernandez,tiendasderecuerdos
12114,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45322_tiendasderecuerdos.csv,SALAMANCA,guias turisticos e interpretes,gobiendes,45322,33342,"calle antiguas escuelas de gobiendes, 0, s",0,0,centro de interpretacion de la sierra del sueve,tiendasderecuerdos
12118,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45322_tiendasderecuerdos.csv,SALAMANCA,recuerdos tipicos: establecimientos,nueva andalucia,45322,29660,"c. com. cristamar, s",0,0,de aqui a la vejez s.l.,tiendasderecuerdos
12123,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45322_tiendasderecuerdos.csv,SALAMANCA,estaciones de servicio y areas de servicio,barro,45322,36000,"calle san mauro, 0, , s",0,0,estacion de servicio curro,tiendasderecuerdos
12154,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45322_tiendasderecuerdos.csv,SALAMANCA,recuerdos tipicos: establecimientos,irun,45322,20305,"nuevo complejo behobia, 3",0,0,miguel angel de las heras asensio,tiendasderecuerdos
12161,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45322_tiendasderecuerdos.csv,SALAMANCA,estaciones de servicio y areas de servicio,arona (tenerife),45322,38632,"carretera comarcal guaza - las galletas, km 2",0,0,repfraile sl,tiendasderecuerdos
12168,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45322_tiendasderecuerdos.csv,SALAMANCA,recuerdos tipicos: establecimientos,montserrat,45322,46192,"pol. trece, 1412",0,0,souvenir valentia,tiendasderecuerdos
12173,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45322_tiendasderecuerdos.csv,SALAMANCA,recuerdos tipicos: establecimientos,puerto rico,45322,35130,"c. com. europa, s",0,0,tienda tokio,tiendasderecuerdos
12185,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,chimeneas y barbacoas: establecimientos,los montesinos,44229,3187,"pol. ind. levante ii, 29",0,0,ambifuego,estufascocinaslena
12187,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,azulejos y pavimentos ceramicos: establecimientos, ,44229,,,0,0,azulejos guadix,estufascocinaslena
12191,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,bricolaje: materiales y equipos,illescas,44229,45200,"poligono minipark los pradillos,, 0, naves 22 - 23",0,0,brico arenal,estufascocinaslena
12192,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,"construccion, materiales: almacenes",vilviestre del pinar,44229,9690,"carretera san leonardo, 0, , s",0,0,carlos chapero de rioja,estufascocinaslena
12199,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,"construccion, materiales: almacenes",sort,44229,25560,"carretera llesui, 1, , km 1",0,0,cervos grup,estufascocinaslena
12200,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,chimeneas: establecimientos, ,44229,,,0,0,chimeneas penalver,estufascocinaslena
12203,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,chimeneas: establecimientos,noain ( valle de elorz ),44229,31110,"poligono industrial noain - esquiroz, c",0,0,chimenorte,estufascocinaslena
12211,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,ferreterias,galdar (gran canaria),44229,35460,"carretera general del norte, , km 30 (esq. c",0,0,ferreteria antonio ramos s.l.,estufascocinaslena
12227,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,hierro: almacenes,ezkio,44229,20709,"poligono zozabarro, s",0,0,hierros beloki,estufascocinaslena
12233,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,"construccion, materiales: almacenes",cabeza del buey,44229,6600,"carretera ctra.villanueva-andujar, , 0, km- 67,8",0,0,hijos de loren s.l.,estufascocinaslena
12235,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,"construccion, materiales: almacenes",coana (aller),44229,33710,"poligono industrial jarrio, 0, , s",0,0,infanzon trelles s.l.,estufascocinaslena
12236,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,ferreterias,ribadeo,44229,27700,"zona ribadeo , 0, sn",0,0,infanzon trelles s.l.,estufascocinaslena
12242,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,chimeneas: establecimientos, ,44229,,,0,0,lopetegi equipamiento,estufascocinaslena
12243,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,madera: serrerias y secaderos,cangas del narcea,44229,33800,"calle regla perandones, 74",0,0,maderas victorino campa,estufascocinaslena
12250,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,"construccion, materiales: almacenes",rianxo,44229,15984,"calle atalaia, 24",0,0,materiales de construccion felipe ces,estufascocinaslena
12252,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,chimeneas: fabricantes y mayoristas, ,44229,,,0,0,montajes de chimeneas antonio perez,estufascocinaslena
12257,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,fontaneria: instalacion y reparacion,almazan,44229,42200,"poligono la dehesa, 0",0,0,saneamientos almazan,estufascocinaslena
12258,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,chimeneas y calderas: limpieza, ,44229,,,0,0,santi net,estufascocinaslena
12266,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,chimeneas y calderas: limpieza,teo,44229,15886,"calle santa eulalia de oza, 0",0,0,tecnochimeneas 2012 s.l.u,estufascocinaslena
12267,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,chimeneas y calderas: limpieza, ,44229,,,0,0,tecnochimeneas 2012 s.l.u,estufascocinaslena
12269,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_estufascocinasleña.csv,SALAMANCA,"construccion, materiales: almacenes", ,44229,,,0,0,vda. anastasio noriega s.l.,estufascocinaslena
12278,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44832.csv,SALAMANCA,instrumentos musicales: venta y alquiler, ,44832,,,0,0,pianisimo,
12306,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_cristalerías.csv,SALAMANCA,cristalerias, ,44229,,,0,0,cristaleria el chorreron,cristalerias
12314,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_cristalerías.csv,SALAMANCA,"cerrajeros, cerrajerias y cerraduras",salamanca,44229,,,0,0,jbc reparaciones,cristalerias
12316,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_cristalerías.csv,SALAMANCA,"cerrajeros, cerrajerias y cerraduras", ,44229,,,0,0,reparalia,cristalerias
12317,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_cristalerías.csv,SALAMANCA,hormigon: corte y perforacion, ,44229,,,0,0,salamanca de asistencia y servicios,cristalerias
12320,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_cristalerías.csv,SALAMANCA,"cerrajeros, cerrajerias y cerraduras",salamanca,44229,,,0,0,solucionamos reparaciones inmediatas,cristalerias
12322,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_cristalerías.csv,SALAMANCA,carpinteria de aluminio, ,44229,,,0,0,talleres san bernabe,cristalerias
12323,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44229_cristalerías.csv,SALAMANCA,"cerrajeros, cerrajerias y cerraduras",salamanca,44229,,,0,0,yavoi reparaciones,cristalerias
12326,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44815.csv,SALAMANCA,sombreros y gorras: fabricantes y minoristas,salamanca,44815,37001,"cja. franciscas, 1-3",0,0,bombin,
12327,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44815.csv,SALAMANCA,centros comerciales y grandes almacenes, ,44815,,,0,0,el corte ingles,
12335,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45399_alarmasantirrobo.csv,SALAMANCA,seguridad y vigilancia: empresas, ,45399,,,0,0,seguridad integral secoex s.a.,alarmasantirrobo
12338,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44421.csv,SALAMANCA,agricultura y silvicultura: maquinas y equipos, ,44421,,,0,0,herba maquinaria,
12345,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_ladrillos.csv,SALAMANCA,hormigon: prefabricados, ,44419,,,0,0,jose isidro torres,ladrillos
12392,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_puertasdealuminio.csv,SALAMANCA,carpinteria de aluminio, ,44419,,,0,0,aluminios jose luis,puertasdealuminio
12395,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_puertasdealuminio.csv,SALAMANCA,puertas automaticas, ,44419,,,0,0,hnos. gomez - hermanos gomez puertas y talleres,puertasdealuminio
12396,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_puertasdealuminio.csv,SALAMANCA,puertas automaticas, ,44419,,,0,0,hormann espana,puertasdealuminio
12397,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_puertasdealuminio.csv,SALAMANCA,puertas: fabricantes y mayoristas, ,44419,,,0,0,manusa,puertasdealuminio
12399,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_puertasdealuminio.csv,SALAMANCA,puertas automaticas, ,44419,,,0,0,puertas sanchez,puertasdealuminio
12400,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_puertasdealuminio.csv,SALAMANCA,carpinteria de aluminio, ,44419,,,0,0,talleres san bernabe,puertasdealuminio
12409,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45114.csv,SALAMANCA,instrumentos musicales: venta y alquiler, ,45114,,,0,0,musicarium,
12410,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45114.csv,SALAMANCA,instrumentos musicales: venta y alquiler, ,45114,,,0,0,pianisimo,
12416,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45399_piscinas.csv,SALAMANCA,construccion: empresas, ,45399,,,0,0,congesa xxi s.l,piscinas
12418,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45399_piscinas.csv,SALAMANCA,agua: tratamientos, ,45399,,,0,0,equadis,piscinas
12421,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45399_piscinas.csv,SALAMANCA,piscinas: construccion y mantenimiento,salamanca,45399,,,0,0,jocoma de aguas,piscinas
12424,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45399_piscinas.csv,SALAMANCA,ventilacion y climatizacion industrial, ,45399,,,0,0,novatub s.l.,piscinas
12429,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45399_piscinas.csv,SALAMANCA,sales alimenticias: mayoristas, ,45399,,,0,0,sal ledrada ana,piscinas
12430,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_45399_piscinas.csv,SALAMANCA,hormigon: corte y perforacion, ,45399,,,0,0,salamanca de asistencia y servicios,piscinas
12441,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44511_supermercados.csv,SALAMANCA,supermercados e hipermercados,salamanca,44511,37008,"joaquin rodrigo, s",0,0,distribuidora internacional de alimentacion s.a.,supermercados
12454,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44511_supermercados.csv,SALAMANCA,centros comerciales y grandes almacenes, ,44511,,,0,0,el corte ingles,supermercados
12457,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44511_supermercados.csv,SALAMANCA,centros comerciales y grandes almacenes, ,44511,,,0,0,hipercor,supermercados
12464,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_cristales.csv,SALAMANCA,envases de plastico, ,44419,,,0,0,arcas envases plasticos,cristales
12468,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_cristales.csv,SALAMANCA,cristalerias, ,44419,,,0,0,cristaleria el chorreron,cristales
12477,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_cristales.csv,SALAMANCA,puertas automaticas, ,44419,,,0,0,hormann espana,cristales
12478,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_cristales.csv,SALAMANCA,"cerrajeros, cerrajerias y cerraduras",salamanca,44419,,,0,0,jbc reparaciones,cristales
12480,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_cristales.csv,SALAMANCA,plastico articulos: fabricantes y mayoristas, ,44419,,,0,0,metacrilatoonline,cristales
12482,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_cristales.csv,SALAMANCA,plastico articulos: fabricantes y mayoristas, ,44419,,,0,0,plasticos ferplast s.l.,cristales
12483,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_cristales.csv,SALAMANCA,"cerrajeros, cerrajerias y cerraduras", ,44419,,,0,0,reparalia,cristales
12484,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_cristales.csv,SALAMANCA,hormigon: corte y perforacion, ,44419,,,0,0,salamanca de asistencia y servicios,cristales
12486,./CYL/DESCARGAS CATCHAPAGE SALAMANCA/Salamanca_44419_cristales.csv,SALAMANCA,"cerrajeros, cerrajerias y cerraduras",salamanca,44419,,,0,0,solucionamos reparaciones inmediatas,cristales
